bc/samples_so_far,bc/l2_norm,bc/neglogp,bc/batch,bc/entropy,bc/ent_loss,bc/prob_true_act,bc/l2_loss,bc/loss,bc/epoch,batch_size
4034560,3740.633056640625,-2.038896677924496,1969,-1.1052358150482178,0.0011052358895540237,7.764125783525623,0.0,-2.037791442034942,197,2048
4055040,3744.032958984375,-2.0813903486659795,1979,-1.1261473894119263,0.0011261474573984742,8.072717671201417,0.0,-2.080264201208581,198,2048
4075520,3747.1767578125,-1.8796884919981454,1989,-1.1470041275024414,0.0011470041936263442,6.651038851881404,0.0,-1.878541487804519,199,2048
4096000,3753.97216796875,-2.0558171502972975,1999,-1.1667038202285767,0.0011667038779705763,7.868609106892121,0.0,-2.054650446419327,200,2048
4116480,3760.42822265625,-2.129308205666065,2009,-1.1865843534469604,0.0011865843553096056,8.437667929888963,0.0,-2.1281216213107554,201,2048
4136960,3764.784423828125,-2.1603927698518346,2019,-1.2069602012634277,0.0012069602962583303,8.717413974357779,0.0,-2.1591858095555763,202,2048
4157440,3768.867431640625,-2.1824946481860628,2029,-1.2277069091796875,0.0012277070200070739,8.932757019899187,0.0,-2.1812669411660557,203,2048
4177920,3772.087890625,-2.206310683801938,2039,-1.2486438751220703,0.0012486439663916826,9.150057214331108,0.0,-2.2050620398355463,204,2048
4198400,3775.896240234375,-2.154245900650161,2049,-1.269197940826416,0.0012691980227828026,8.69596770173342,0.0,-2.1529767026273783,205,2048
4218880,3782.6630859375,-2.2142314083854653,2059,-1.288996934890747,0.001288997009396553,9.35617759900793,0.0,-2.2129424113760687,206,2048
4239360,3788.173095703125,-2.217795287405814,2069,-1.3091838359832764,0.0013091838918626308,9.30350551767691,0.0,-2.2164861035139514,207,2048
4259840,3793.373779296875,-2.2839723321260457,2079,-1.3294005393981934,0.0013294005766510963,9.852844353381366,0.0,-2.2826429315493946,208,2048
4280320,3798.021484375,-2.1232978347686604,2089,-1.3497517108917236,0.001349751721136272,8.468044419470232,0.0,-2.121948083047524,209,2048
4300800,3804.704345703125,-2.2542170658508796,2099,-1.3692584037780762,0.0013692585052922368,9.663084241694794,0.0,-2.2528478073455873,210,2048
4321280,3811.95068359375,-2.2990402690929796,2109,-1.3887693881988525,0.0013887694803997874,10.087506226681057,0.0,-2.29765149961258,211,2048
4341760,3817.5380859375,-2.359820315365095,2119,-1.4087715148925781,0.0014087716117501259,10.647295556883648,0.0,-2.358411543753345,212,2048
4362240,3822.14990234375,-2.293403981081865,2129,-1.4292759895324707,0.0014292760752141476,10.056232606958195,0.0,-2.291974705006651,213,2048
4382720,3829.709228515625,-2.1329494046902138,2139,-1.4482421875,0.0014482422266155481,8.81607494523507,0.0,-2.131501162463598,214,2048
4403200,3840.690185546875,-2.34981687458934,2149,-1.4658763408660889,0.001465876353904605,10.663568233980856,0.0,-2.3483509982354356,215,2048
4423680,3850.3828125,-2.3327141983387576,2159,-1.4843227863311768,0.00148432282730937,10.54420118264718,0.0,-2.3312298755114482,216,2048
4444160,3858.678955078125,-2.3469291648980857,2169,-1.5034358501434326,0.0015034358948469162,10.772535728674402,0.0,-2.3454257290032388,217,2048
4464640,3866.796142578125,-2.4079679385191057,2179,-1.5227429866790771,0.0015227430267259479,11.238714497353689,0.0,-2.40644519549238,218,2048
4485120,3875.365234375,-2.399775892774149,2189,-1.5416960716247559,0.0015416961396113038,11.324413863397474,0.0,-2.3982341966345375,219,2048
4505600,3882.36083984375,-2.446618776862491,2199,-1.5609674453735352,0.0015609675319865346,11.762545956471158,0.0,-2.4450578093305047,220,2048
4526080,3888.33984375,-2.503661718969294,2209,-1.5805604457855225,0.0015805604634806514,12.404914231867682,0.0,-2.5020811585058134,221,2048
4546560,3894.1357421875,-2.4769582348946515,2219,-1.6004445552825928,0.0016004446661099792,12.105172947590821,0.0,-2.4753577902285415,222,2048
4567040,3899.071044921875,-2.524287539986709,2229,-1.6201393604278564,0.0016201394610106945,12.628498350098806,0.0,-2.522667400525698,223,2048
4587520,3903.622802734375,-2.5666089462522534,2239,-1.6402056217193604,0.0016402057372033596,13.24486115175701,0.0,-2.56496874051505,224,2048
4608000,3908.94775390625,-2.2380625662684652,2249,-1.6599335670471191,0.0016599335940554738,10.139101738003358,0.0,-2.2364026326744098,225,2048
4628480,3919.02392578125,-2.5545254487895965,2259,-1.677032232284546,0.0016770323272794485,13.061296978233651,0.0,-2.552848416462317,226,2048
4648960,3928.46044921875,-2.558911985350573,2269,-1.6950726509094238,0.0016950727440416813,13.233723754549274,0.0,-2.557216912606531,227,2048
4669440,3936.115478515625,-2.5913606888662613,2279,-1.7137494087219238,0.00171374948695302,13.78271627960106,0.0,-2.5896469393793082,228,2048
4689920,3943.9287109375,-2.565332949403459,2289,-1.7326269149780273,0.0017326270462945104,13.329489274887937,0.0,-2.5636003223571646,229,2048
4710400,3950.936767578125,-2.6610339335872943,2299,-1.7516627311706543,0.0017516628140583634,14.493542218801611,0.0,-2.659282270773236,230,2048
4730880,3956.044677734375,-2.7001889757549886,2309,-1.7714779376983643,0.0017714779824018478,15.005662554731995,0.0,-2.6984174977725868,231,2048
4751360,3961.70849609375,-2.5955673264273726,2319,-1.790741205215454,0.0017907413421198726,13.748634631873564,0.0,-2.5937765850852528,232,2048
4771840,3973.83740234375,-1.3939825973469313,2329,-1.8071727752685547,0.0018071728991344571,8.706136957615279,0.0,-1.3921754244477968,233,2048
4792320,4003.931884765625,-0.3943756869560515,2339,-1.8100924491882324,0.0018100924789905548,3.930240496272595,0.0,-0.39256559447706096,234,2048
4812800,4046.23974609375,-1.1059127318882664,2349,-1.8041129112243652,0.001804113038815558,8.267199988224023,0.0,-1.1041086188494509,235,2048
4833280,4094.41015625,-1.8681421392825572,2359,-1.7941958904266357,0.0017941959667950869,9.504075239179937,0.0,-1.8663479433157621,236,2048
4853760,4132.81396484375,-2.269508205002562,2369,-1.792099952697754,0.0017921000253409147,11.73452728939847,0.0,-2.267716104977221,237,2048
4874240,4157.4287109375,-2.4790968080842504,2379,-1.7989428043365479,0.001798942917957902,12.99965267943595,0.0,-2.4772978651662925,238,2048
4894720,4173.13525390625,-2.6267643446294895,2389,-1.8116953372955322,0.0018116954015567899,14.295212750967082,0.0,-2.6249526492279327,239,2048
4915200,4182.95458984375,-2.6786970647030977,2399,-1.8279683589935303,0.0018279684009030461,14.993665101598827,0.0,-2.6768690963021946,240,2048
4935680,4189.23681640625,-2.7370508933607463,2409,-1.846329689025879,0.0018463297747075558,15.797190749827351,0.0,-2.7352045635860387,241,2048
4956160,4193.61279296875,-2.784851897538851,2419,-1.8659300804138184,0.0018659301567822695,16.406314751165418,0.0,-2.7829859673820687,242,2048
4976640,4196.7021484375,-2.8209824872418476,2429,-1.8862450122833252,0.001886245096102357,16.89530995721153,0.0,-2.8190962421457453,243,2048
4997120,4199.58642578125,-2.8507838764807367,2439,-1.906954050064087,0.0019069541012868285,17.40701362938546,0.0,-2.84887692237945,244,2048
5017600,4201.9736328125,-2.879475565828532,2449,-1.9279437065124512,0.0019279437838122249,17.87351709555969,0.0,-2.8775476220447196,245,2048
5038080,4204.08251953125,-2.9031363163469464,2459,-1.949049949645996,0.00194904999807477,18.323142556896265,0.0,-2.9011872663488716,246,2048
5058560,4205.91943359375,-2.8765052298240006,2469,-1.9702000617980957,0.001970200100913644,17.85159612973068,0.0,-2.874535029723087,247,2048
5079040,4208.447265625,-2.943886382025533,2479,-1.9909086227416992,0.00199090875685215,19.140591448733467,0.0,-2.941895473268681,248,2048
5099520,4211.01806640625,-2.9685651321900166,2489,-2.0115387439727783,0.0020115389488637447,19.575502635647677,0.0,-2.966553593241153,249,2048
5120000,4213.90966796875,-2.976234994860733,2499,-2.0320780277252197,0.002032078104093671,19.85020424328615,0.0,-2.9742029167566395,250,2048
5140480,4216.72607421875,-2.9941754001459358,2509,-2.0528295040130615,0.0020528296008706093,20.21295427899866,0.0,-2.992122570545065,251,2048
5160960,4219.05712890625,-3.0250322841809307,2519,-2.073848009109497,0.0020738481543958187,20.86458426739658,0.0,-3.022958436026535,252,2048
5181440,4222.1455078125,-2.497577897115434,2529,-2.0942745208740234,0.0020942746195942163,12.901831570565987,0.0,-2.49548362249584,253,2048
5201920,4231.02392578125,-2.9978460648184386,2539,-2.1101608276367188,0.0021101608872413635,20.639805360548813,0.0,-2.9957359039311973,254,2048
5222400,4239.65185546875,-2.9463606069591535,2549,-2.126843214035034,0.0021268432028591633,19.463069268465897,0.0,-2.9442337637562943,255,2048
5242880,4245.17138671875,-3.042182984325076,2559,-2.145355224609375,0.002145355334505439,21.400013547448534,0.0,-3.0400376289905706,256,2048
5263360,4249.42236328125,-3.0966709068206044,2569,-2.1650657653808594,0.002165065845474601,22.500218291735237,0.0,-3.09450584097513,257,2048
5283840,4252.5087890625,-3.135287994326066,2579,-2.1854991912841797,0.002185499295592308,23.09132150717812,0.0,-3.1331024950304736,258,2048
5304320,4254.861328125,-3.161026232784478,2589,-2.2063586711883545,0.002206358825787902,23.73597000026613,0.0,-3.15881987395869,259,2048
5324800,4256.99462890625,-3.161927657090045,2599,-2.2273573875427246,0.0022273575887084007,23.857822349725616,0.0,-3.1597002995013366,260,2048
5345280,4260.1845703125,-3.097829537597531,2609,-2.247607946395874,0.002247608033940196,22.56692896090177,0.0,-3.0955819295635907,261,2048
5365760,4264.806640625,-3.1876744483045156,2619,-2.266947031021118,0.00226694718003273,24.45227001558701,0.0,-3.185407501124483,262,2048
5386240,4269.3505859375,-3.1769825914114436,2629,-2.2866737842559814,0.002286673989146948,24.58071453479924,0.0,-3.1746959174222966,263,2048
5406720,4273.40380859375,-3.1780468120188314,2639,-2.3064186573028564,0.002306418726220727,24.396729325939084,0.0,-3.1757403932926107,264,2048
5427200,4277.80517578125,-3.1359992697458328,2649,-2.326122522354126,0.0023261227179318666,23.361657516345772,0.0,-3.133673147027901,265,2048
5447680,4283.12109375,-3.2355736267430877,2659,-2.3446240425109863,0.002344624139368534,25.95783128891518,0.0,-3.233229002603719,266,2048
5468160,4289.6435546875,-3.232698372339086,2669,-2.3628129959106445,0.002362813102081418,25.685077130231477,0.0,-3.2303355592370044,267,2048
5488640,4295.45947265625,-3.2468213748577908,2679,-2.381434679031372,0.0023814348969608545,26.116918926301693,0.0,-3.24443993996083,268,2048
5509120,4300.19091796875,-3.2969507302202796,2689,-2.400730609893799,0.002400730736553669,27.40260594272307,0.0,-3.294549999483726,269,2048
5529600,4306.0439453125,-3.0989492296308807,2699,-2.4188947677612305,0.002418894786387682,23.31544686160565,0.0,-3.096530334844493,270,2048
5550080,4315.60400390625,-3.177178887350551,2709,-2.4344470500946045,0.0024344471748918295,24.749792576384287,0.0,-3.174744440175659,271,2048
5570560,4322.78955078125,-3.299310973543111,2719,-2.4515140056610107,0.0024515141267329454,28.32151762708763,0.0,-3.2968594594163783,272,2048
5591040,4328.58935546875,-3.3643724587703514,2729,-2.4698755741119385,0.002469875616952777,29.255341926149427,0.0,-3.3619025831533986,273,2048
5611520,4333.68212890625,-3.340565954910542,2739,-2.4890809059143066,0.0024890811182558537,29.740913767705145,0.0,-3.338076873792286,274,2048
5632000,4338.0673828125,-3.210088879403187,2749,-2.5085642337799072,0.0025085643865168095,25.405122481896065,0.0,-3.20758031501667,275,2048
5652480,4344.82275390625,-3.381865473576331,2759,-2.526179790496826,0.002526179887354374,30.276590544952263,0.0,-3.3793392936889766,276,2048
5672960,4350.18798828125,-3.4129496939557544,2769,-2.544694185256958,0.002544694347307086,31.25077100220635,0.0,-3.4104049996084473,277,2048
5693440,4355.80615234375,-3.4548325353156804,2779,-2.562845230102539,0.0025628453586250544,32.50619484654862,0.0,-3.4522696899570553,278,2048
5713920,4363.2412109375,-3.3075760972930675,2789,-2.579683542251587,0.002579683670774102,29.289708530707827,0.0,-3.3049964136222933,279,2048
5734400,4371.05029296875,-3.44747946468169,2799,-2.5963802337646484,0.0025963804218918085,32.66996746859384,0.0,-3.444883084259798,280,2048
5754880,4378.0107421875,-3.3699696190822603,2809,-2.613828182220459,0.002613828284665942,30.504535943718,0.0,-3.3673557907975944,281,2048
5775360,4385.01904296875,-3.4724106452030905,2819,-2.6316006183624268,0.0026316007133573294,33.77826059662043,0.0,-3.469779044489733,282,2048
5795840,4390.58251953125,-3.3956151191839585,2829,-2.6501262187957764,0.002650126349180937,30.73710073739707,0.0,-3.3929649928347776,283,2048
5816320,4401.86962890625,-2.4549051500839685,2839,-2.6623337268829346,0.002662333892658353,19.123158241872254,0.0,-2.45224281619131,284,2048
5836800,4434.443359375,7.904623633582695,2849,-2.6517465114593506,0.002651746617630124,2.3504119901853704,0.0,7.907275380200325,285,2048
5857280,4666.2919921875,59.894139841848734,2859,-2.5491485595703125,0.002549148630350828,0.09607820012629367,0.0,59.896688990479085,286,2048
5877760,4967.9287109375,11.776972592787633,2869,-2.43546199798584,0.0024354620836675167,2.394530749650006,0.0,11.7794080548713,287,2048
5898240,5137.07568359375,8.683303709640638,2879,-2.3610541820526123,0.0023610542993992567,5.091704579313006,0.0,8.685664763940038,288,2048
5918720,5231.80810546875,6.4517608291937965,2889,-2.3101446628570557,0.00231014471501112,4.85755320836647,0.0,6.454070973908808,289,2048
5939200,5298.44140625,6.431511648032754,2899,-2.2719533443450928,0.0022719535045325756,5.6530137735299295,0.0,6.433783601537287,290,2048
5959680,5346.4375,4.981077128671941,2909,-2.2404661178588867,0.0022404661867767572,5.610895620187295,0.0,4.983317594858717,291,2048
5980160,5388.0654296875,4.1937838614326335,2919,-2.2136287689208984,0.002213628962635994,5.8234958367055025,0.0,4.1959974903952695,292,2048
6000640,5429.72119140625,3.376916867867854,2929,-2.1901702880859375,0.002190170343965292,5.807178779760156,0.0,3.3791070382118193,293,2048
6021120,5471.01708984375,2.834741397229167,2939,-2.169250011444092,0.0021692500449717045,7.073350406602537,0.0,2.8369106472741388,294,2048
6041600,5511.6533203125,2.7712803484205755,2949,-2.150442123413086,0.0021504422184079885,5.522987787920436,0.0,2.7734307906389835,295,2048
6062080,5552.27587890625,2.119092924219,2959,-2.1334269046783447,0.0021334269549697638,6.577915013500657,0.0,2.12122635117397,296,2048
6082560,5591.44873046875,1.6432751894792985,2969,-2.118022918701172,0.0021180231124162674,7.583021528250546,0.0,1.6453932125917148,297,2048
6103040,5630.076171875,1.163568365919693,2979,-2.104060173034668,0.002104060258716345,7.465502971593502,0.0,1.1656724261784093,298,2048
6123520,5667.9267578125,1.098726987132908,2989,-2.091449022293091,0.0020914492197334766,7.489035206813935,0.0,1.1008184363526414,299,2048
6144000,5702.71826171875,0.9099144425903078,2999,-2.0799906253814697,0.002079990692436695,6.734337280856324,0.0,0.9119944332827445,300,2048
6164480,5735.83447265625,0.6619723590913513,3009,-2.06963849067688,0.0020696385763585567,7.9989084813010916,0.0,0.6640419976677099,301,2048
6184960,5767.68994140625,0.18867801866712988,3019,-2.0603623390197754,0.002060362370684743,8.042294426246396,0.0,0.19073838103781462,302,2048
6205440,5798.85888671875,0.09106489475092322,3029,-2.052039861679077,0.002052040072157979,8.061450936916591,0.0,0.0931169348230812,303,2048
6225920,5828.56982421875,-0.2941776324310931,3039,-2.044482469558716,0.002044482622295618,8.80846946591075,0.0,-0.29213314980879745,304,2048
6246400,5857.1630859375,-0.4064585926711709,3049,-2.037684202194214,0.0020376842003315687,8.728915153426511,0.0,-0.40442090847083934,305,2048
6266880,5884.328125,-0.44341644378126616,3059,-2.0314929485321045,0.0020314930006861687,8.576697488520736,0.0,-0.44138495078058,306,2048
6287360,5911.0419921875,-0.634411925454242,3069,-2.025968313217163,0.0020259683951735497,9.125797906456413,0.0,-0.6323859570590684,307,2048
6307840,5936.37890625,-0.7391533867314195,3079,-2.021066427230835,0.0020210666116327047,9.137347759155459,0.0,-0.7371323201197868,308,2048
6328320,5962.11865234375,-1.0306883602251318,3089,-2.016741991043091,0.0020167420152574778,9.149691481311176,0.0,-1.0286716182098743,309,2048
6348800,5986.91357421875,-0.8425053152134849,3099,-2.0127694606781006,0.0020127694588154554,9.360452177593555,0.0,-0.8404925457546695,310,2048
6369280,6010.65380859375,-1.2260498478825361,3109,-2.009164333343506,0.0020091645419597626,9.969359559528854,0.0,-1.2240406833405764,311,2048
6389760,6033.7021484375,-1.3036102858884044,3119,-2.0060839653015137,0.0020060839597135782,9.95778454039386,0.0,-1.3016042019286909,312,2048
6410240,6056.90673828125,-1.3840570917614208,3129,-2.00331711769104,0.0020033172331750393,10.352989784577133,0.0,-1.3820537745282457,313,2048
6430720,6078.9189453125,-1.4078659774307614,3139,-2.000950813293457,0.002000950975343585,10.40493414886285,0.0,-1.4058650264554178,314,2048
6451200,6100.15771484375,-1.4709503437804168,3149,-1.9989631175994873,0.001998963300138712,10.703932671713806,0.0,-1.468951380480278,315,2048
6471680,6121.1103515625,-1.4509661828175093,3159,-1.9973535537719727,0.0019973537418991327,10.564900455337865,0.0,-1.4489688290756102,316,2048
6492160,6141.77587890625,-1.7295298663629834,3169,-1.996006727218628,0.001996006816625595,11.136197658777572,0.0,-1.7275338595463579,317,2048
6512640,6161.68798828125,-1.630772498849479,3179,-1.9949374198913574,0.001994937425479293,10.520821186545515,0.0,-1.6287775614239997,318,2048
6533120,6180.9931640625,-1.7335446083943606,3189,-1.9940333366394043,0.001994033344089985,11.30689642746388,0.0,-1.7315505750502707,319,2048
6553600,6199.7021484375,-1.8807771761704457,3199,-1.9933652877807617,0.001993365352973342,11.47356983524462,0.0,-1.8787838108174724,320,2048
6574080,6218.2724609375,-1.8923811385796943,3209,-1.9929420948028564,0.001992942299693823,11.6283342969632,0.0,-1.8903881962800004,321,2048
6594560,6236.20849609375,-1.8087441065979506,3219,-1.9925334453582764,0.0019925334490835667,11.372145093329753,0.0,-1.806751573148867,322,2048
6615040,6253.05224609375,-2.082545141338402,3229,-1.9923279285430908,0.001992328092455864,12.494888673231788,0.0,-2.080552813245946,323,2048
6635520,6268.7978515625,-2.0725948640917844,3239,-1.9924423694610596,0.001992442412301898,12.458903351749665,0.0,-2.0706024216794825,324,2048
6656000,6284.43310546875,-2.015626158623441,3249,-1.9928181171417236,0.0019928182009607553,12.077355419226013,0.0,-2.0136333404224804,325,2048
6676480,6299.14208984375,-2.2095904126536796,3259,-1.9933805465698242,0.001993380719795823,12.906790715877811,0.0,-2.207597031933884,326,2048
6696960,6313.13818359375,-2.073987064474456,3269,-1.9941954612731934,0.0019941956270486116,12.621013283196522,0.0,-2.071992868847407,327,2048
6717440,6326.767578125,-2.306672888805209,3279,-1.9950919151306152,0.001995092025026679,13.65177587462476,0.0,-2.304677796780182,328,2048
6737920,6340.25146484375,-2.33380253859372,3289,-1.9961729049682617,0.001996173057705164,13.697868784114224,0.0,-2.331806365536015,329,2048
6758400,6353.458984375,-2.284735110044269,3299,-1.9974467754364014,0.0019974468741565943,13.176325136701948,0.0,-2.2827376631701126,330,2048
6778880,6366.16796875,-2.3179764844443045,3309,-1.9988486766815186,0.0019988487474620342,13.810186782317928,0.0,-2.3159776356968425,331,2048
6799360,6378.51953125,-2.3558951578958918,3319,-2.0003662109375,0.00200036633759737,14.028667553613207,0.0,-2.3538947915582944,332,2048
6819840,6390.48046875,-2.408434150863516,3329,-2.0019659996032715,0.002001966116949916,14.139508584577177,0.0,-2.406432184746566,333,2048
6840320,6402.2431640625,-2.3925261241028304,3339,-2.0037198066711426,0.002003719797357917,14.276367957377623,0.0,-2.3905224043054725,334,2048
6860800,6413.5791015625,-2.409738155794407,3349,-2.0055947303771973,0.0020055947825312614,14.39169249613688,0.0,-2.407732561011876,335,2048
6881280,6424.71875,-2.4606403930218512,3359,-2.007599353790283,0.0020075994543731213,14.646807511117354,0.0,-2.458632793567478,336,2048
6901760,6435.67529296875,-2.4807905873354166,3369,-2.0096967220306396,0.0020096967928111553,14.681549255873385,0.0,-2.4787808905426054,337,2048
6922240,6446.00830078125,-2.4968439626224574,3379,-2.011868476867676,0.0020118686370551586,14.618526625785968,0.0,-2.4948320939854023,338,2048
6942720,6456.50537109375,-2.470265331845394,3389,-2.0140998363494873,0.0020140998531132936,14.617438498668943,0.0,-2.468251231992281,339,2048
6963200,6466.515625,-2.5609852071236228,3399,-2.0163936614990234,0.0020163937006145716,15.26341095744995,0.0,-2.558968813423008,340,2048
6983680,6476.17333984375,-2.490228158986777,3409,-2.018781900405884,0.002018782077357173,15.099802765871647,0.0,-2.48820937690942,341,2048
7004160,6485.8369140625,-2.594900265223253,3419,-2.0212817192077637,0.002021281747147441,15.50253075744713,0.0,-2.5928789834761057,342,2048
7024640,6495.06103515625,-2.603295749647658,3429,-2.0238771438598633,0.0020238773431628942,15.569985578408438,0.0,-2.601271872304495,343,2048
7045120,6504.0771484375,-2.629394476095384,3439,-2.0265395641326904,0.0020265397615730762,15.976768079906098,0.0,-2.627367936333811,344,2048
7065600,6513.0546875,-2.5989206208543054,3449,-2.0292770862579346,0.002029277151450515,15.750734179357153,0.0,-2.596891343702855,345,2048
7086080,6521.505859375,-2.66628900211838,3459,-2.032076835632324,0.0020320769399404526,16.397806360507232,0.0,-2.6642569251784396,346,2048
7106560,6529.61572265625,-2.5891650649339546,3469,-2.0349764823913574,0.002034976612776518,16.14202720240212,0.0,-2.587130088321178,347,2048
7127040,6538.0966796875,-2.627488804407066,3479,-2.0379421710968018,0.002037942176684737,16.113320836489777,0.0,-2.625450862230381,348,2048
7147520,6546.2138671875,-2.6901491300241362,3489,-2.0409066677093506,0.002040906809270382,16.444419167280195,0.0,-2.688108223214866,349,2048
7168000,6554.3505859375,-2.710241446926277,3499,-2.043928623199463,0.0020439287181943655,16.70016021065082,0.0,-2.708197518208083,350,2048
7188480,6561.86962890625,-2.7028236222131756,3509,-2.0470080375671387,0.0020470081362873316,16.762874380888405,0.0,-2.7007766140768883,351,2048
7208960,6569.1376953125,-2.7089107629775517,3519,-2.0501868724823,0.002050186973065138,16.882431756921918,0.0,-2.7068605760044866,352,2048
7229440,6576.2705078125,-2.7325048205572706,3529,-2.0534634590148926,0.0020534635987132788,17.058038978861337,0.0,-2.7304513569585573,353,2048
7249920,6583.25927734375,-2.7242933309834125,3539,-2.0568103790283203,0.002056810539215803,17.0950351757742,0.0,-2.7222365204441967,354,2048
7270400,6589.93212890625,-2.7538953873525545,3549,-2.0602335929870605,0.0020602336153388023,17.569238145535316,0.0,-2.7518351537372157,355,2048
7290880,6596.48974609375,-2.755393810407973,3559,-2.0637199878692627,0.0020637200213968754,17.33564381533973,0.0,-2.753330090386576,356,2048
7311360,6603.041015625,-2.7357753338684896,3569,-2.0672550201416016,0.002067255089059472,16.98042012319307,0.0,-2.73370807877943,357,2048
7331840,6609.533203125,-2.802158373888628,3579,-2.07076096534729,0.002070761052891612,17.6623905287069,0.0,-2.8000876128357364,358,2048
7352320,6615.90869140625,-2.774991739725416,3589,-2.0742738246917725,0.0020742740016430616,17.5226016160461,0.0,-2.772917465723773,359,2048
7372800,6622.27099609375,-2.741275918795527,3599,-2.077871799468994,0.002077871933579445,17.059035915341457,0.0,-2.7391980468619477,360,2048
7393280,6628.7041015625,-2.7852664414353825,3609,-2.081491470336914,0.002081491518765688,18.13343863680377,0.0,-2.783184949916617,361,2048
7413760,6634.765625,-2.830705898977718,3619,-2.0852253437042236,0.002085225423797965,18.38477858995211,0.0,-2.82862067355392,362,2048
7434240,6640.52294921875,-2.8404641393416954,3629,-2.089019775390625,0.002089019864797592,18.43065862339112,0.0,-2.838375119476898,363,2048
7454720,6646.19580078125,-2.8664439916528557,3639,-2.0928850173950195,0.00209288508631289,18.624110693028236,0.0,-2.864351106566543,364,2048
7475200,6651.74072265625,-2.832427904856435,3649,-2.096801519393921,0.002096801530569792,18.646317243857332,0.0,-2.8303311033258653,365,2048
7495680,6657.37841796875,-2.8637586735678227,3659,-2.1007471084594727,0.002100747311487794,18.94622816404566,0.0,-2.861657926256335,366,2048
7516160,6662.66259765625,-2.8643174759621894,3669,-2.1047604084014893,0.0021047606132924557,19.02797044069918,0.0,-2.862212715348897,367,2048
7536640,6667.83740234375,-2.875599832224019,3679,-2.108814001083374,0.0021088141947984695,19.046504012900613,0.0,-2.8734910180292204,368,2048
7557120,6673.1015625,-2.8579659206742916,3689,-2.112898111343384,0.002112898277118802,18.86551747901231,0.0,-2.8558530223971728,369,2048
7577600,6678.23193359375,-2.8751381447679343,3699,-2.1170003414154053,0.0021170005202293396,19.055375333313844,0.0,-2.873021144247705,370,2048
7598080,6683.30224609375,-2.907221341368623,3709,-2.121126890182495,0.002121126977726817,19.417871504237205,0.0,-2.905100214390896,371,2048
7618560,6688.2646484375,-2.8381241363846446,3719,-2.125267267227173,0.002125267405062914,18.861033861652068,0.0,-2.8359988689795816,372,2048
7639040,6693.177734375,-2.9038297235466564,3729,-2.12943434715271,0.002129434375092387,19.60911321482818,0.0,-2.901700289171564,373,2048
7659520,6698.154296875,-2.9019269076410135,3739,-2.1336846351623535,0.0021336846984922886,19.434352104033838,0.0,-2.899793222942521,374,2048
7680000,6702.87939453125,-2.8550421420148178,3749,-2.1379971504211426,0.0021379971876740456,18.730280634035175,0.0,-2.8529041448271437,375,2048
7700480,6707.7861328125,-2.964779482799635,3759,-2.1422815322875977,0.002142281737178564,20.30989140943463,0.0,-2.9626372010624564,376,2048
7720960,6712.60400390625,-2.96050607746685,3769,-2.146602153778076,0.0021466021426022053,20.26154634937681,0.0,-2.9583594753242477,377,2048
7741440,6717.29443359375,-2.9569968453539386,3779,-2.1509485244750977,0.0021509486250579357,20.30634894381214,0.0,-2.9548458967288806,378,2048
7761920,6721.74853515625,-2.966788607913557,3789,-2.155371904373169,0.002155371941626072,20.446681682203483,0.0,-2.964633235971931,379,2048
7782400,6726.25390625,-2.977640232695837,3799,-2.1599009037017822,0.002159900963306427,20.599236015301102,0.0,-2.9754803317325305,380,2048
7802880,6730.2939453125,-2.9720849958313975,3809,-2.16449236869812,0.0021644923835992813,20.739637386971793,0.0,-2.9699205034477982,381,2048
7823360,6734.34423828125,-2.979091214094467,3819,-2.1691317558288574,0.0021691317670047283,20.546346473379664,0.0,-2.9769220823274622,382,2048
7843840,6738.2841796875,-3.0015828831878792,3829,-2.1738059520721436,0.0021738060750067234,21.245538281078,0.0,-2.9994090771128725,383,2048
7864320,6742.07275390625,-3.017835624930945,3839,-2.1785502433776855,0.0021785502322018147,21.45360696397472,0.0,-3.0156570746987432,384,2048
7884800,6745.935546875,-3.0274293080401975,3849,-2.1833481788635254,0.00218334817327559,21.593518825450282,0.0,-3.025245959866922,385,2048
7905280,6749.5068359375,-2.944547771928522,3859,-2.1882009506225586,0.0021882010623812675,20.188168096845743,0.0,-2.9423595708661407,386,2048
7925760,6753.6171875,-2.9806326904856237,3869,-2.192995071411133,0.0021929952781647444,21.279228580595493,0.0,-2.978439695207459,387,2048
7946240,6757.447265625,-3.029118022921902,3879,-2.1978015899658203,0.002197801601141691,21.601779863724957,0.0,-3.0269202213207604,388,2048
7966720,6761.46044921875,-3.00525373148335,3889,-2.202676296234131,0.0022026763763278723,21.152700247143457,0.0,-3.003051055107022,389,2048
7987200,6765.37255859375,-3.027754677791385,3899,-2.2075741291046143,0.002207574201747775,22.030546790311845,0.0,-3.0255471035896373,390,2048
8007680,6769.18017578125,-3.0536247095046596,3909,-2.212430238723755,0.002212430350482464,22.018993230222726,0.0,-3.051412279154177,391,2048
8028160,6773.2060546875,-3.0364210088375114,3919,-2.2172627449035645,0.0022172627504915,21.82425829268633,0.0,-3.03420374608702,392,2048
8048640,6777.1025390625,-3.0492049166073,3929,-2.222153663635254,0.0022221538238227367,21.719403073673227,0.0,-3.046982762783477,393,2048
8069120,6780.66748046875,-3.0557052245856875,3939,-2.227105140686035,0.00222710520029068,22.1822049958615,0.0,-3.053478119385397,394,2048
