bc/entropy,bc/l2_norm,bc/l2_loss,bc/prob_true_act,bc/ent_loss,bc/batch,bc/epoch,bc/neglogp,bc/samples_so_far,bc/loss,batch_size
-2.17622709274292,225.673095703125,0.0,15.520336151123047,0.00217622728087008,4104,342,-2.6765336990356445,16814080,-2.6743574142456055,4096
-2.2002763748168945,225.77137756347656,0.0,15.729132652282715,0.002200276590883732,4128,344,-2.6889944076538086,16912384,-2.6867940425872803,4096
-2.2233378887176514,225.8896942138672,0.0,16.184768676757812,0.0022233380004763603,4152,346,-2.71095609664917,17010688,-2.708732843399048,4096
-2.246939182281494,225.9940643310547,0.0,16.621902465820312,0.002246939344331622,4176,348,-2.7423930168151855,17108992,-2.7401461601257324,4096
-2.270941972732544,226.09609985351562,0.0,17.261892318725586,0.002270942088216543,4200,350,-2.782756805419922,17207296,-2.7804858684539795,4096
-2.294795274734497,226.1984100341797,0.0,17.548601150512695,0.0022947953548282385,4224,352,-2.792733907699585,17305600,-2.7904391288757324,4096
-2.318708658218384,226.30026245117188,0.0,17.394866943359375,0.0023187086917459965,4248,354,-2.798097610473633,17403904,-2.79577898979187,4096
-2.341512680053711,226.41714477539062,0.0,18.1838436126709,0.0023415128234773874,4272,356,-2.839493751525879,17502208,-2.8371522426605225,4096
-2.365422248840332,226.52304077148438,0.0,18.807689666748047,0.002365422435104847,4296,358,-2.8603739738464355,17600512,-2.858008623123169,4096
-2.3897764682769775,226.6282196044922,0.0,19.191452026367188,0.0023897765204310417,4320,360,-2.88716197013855,17698816,-2.884772300720215,4096
-2.413095235824585,226.7479248046875,0.0,18.250072479248047,0.0024130954407155514,4344,362,-2.836790084838867,17797120,-2.8343770503997803,4096
-2.435814380645752,226.85020446777344,0.0,19.94638442993164,0.0024358145892620087,4368,364,-2.9320931434631348,17895424,-2.929657220840454,4096
-2.459672689437866,226.96075439453125,0.0,20.5504150390625,0.0024596727453172207,4392,366,-2.9486138820648193,17993728,-2.9461541175842285,4096
-2.4836902618408203,227.06753540039062,0.0,21.0465087890625,0.0024836903903633356,4416,368,-2.9820609092712402,18092032,-2.9795773029327393,4096
-2.5071470737457275,227.16775512695312,0.0,19.39910125732422,0.0025071471463888884,4440,370,-2.9072070121765137,18190336,-2.9046998023986816,4096
-2.5296430587768555,227.2950439453125,0.0,21.72519874572754,0.0025296432431787252,4464,372,-3.0179290771484375,18288640,-3.01539945602417,4096
-2.553722620010376,227.4037628173828,0.0,22.73236083984375,0.002553722821176052,4488,374,-3.058659553527832,18386944,-3.056105852127075,4096
-2.5780625343322754,227.5133819580078,0.0,23.187129974365234,0.002578062703832984,4512,376,-3.080615282058716,18485248,-3.0780372619628906,4096
-2.6008594036102295,227.62879943847656,0.0,23.561691284179688,0.0026008596178144217,4536,378,-3.095895290374756,18583552,-3.093294382095337,4096
-2.623791217803955,227.7414093017578,0.0,24.098468780517578,0.002623791340738535,4560,380,-3.116015672683716,18681856,-3.113391876220703,4096
-2.6478772163391113,227.853759765625,0.0,24.646350860595703,0.002647877437993884,4584,382,-3.1446852684020996,18780160,-3.1420373916625977,4096
-2.6723947525024414,227.9622039794922,0.0,24.94537353515625,0.002672394970431924,4608,384,-3.158435583114624,18878464,-3.1557631492614746,4096
-2.693418264389038,228.08480834960938,0.0,25.107282638549805,0.00269341841340065,4632,386,-3.164811849594116,18976768,-3.162118434906006,4096
-2.7164101600646973,228.19432067871094,0.0,26.501285552978516,0.002716410206630826,4656,388,-3.212739944458008,19075072,-3.2100236415863037,4096
