bc/batch,bc/neglogp,batch_size,bc/prob_true_act,bc/samples_so_far,bc/l2_norm,bc/ent_loss,bc/loss,bc/l2_loss,bc/epoch,bc/entropy
3939,-3.712391406275971,2048,56.85680120711103,8069120,3141.6484375,0.0033485055901110172,-3.70904290068586,0.0,197,-3.3485054969787598
3959,-3.396414333266149,2048,48.798264902641264,8110080,3146.712646484375,0.0033637378364801407,-3.393050595429669,0.0,198,-3.3637375831604004
3979,-3.6979366709512664,2048,61.593473489504326,8151040,3153.39990234375,0.003376808250322938,-3.6945598627009435,0.0,199,-3.3768081665039062
3999,-3.7804882463814744,2048,61.281071100957504,8192000,3159.30322265625,0.003393565770238638,-3.7770946806112358,0.0,200,-3.3935656547546387
4019,-3.6230917389496877,2048,61.41628660143763,8232960,3165.130859375,0.0034127957187592983,-3.6196789432309284,0.0,201,-3.4127955436706543
4039,-3.5815582500941234,2048,59.85287039698875,8273920,3172.832275390625,0.003415109356865287,-3.578143140737258,0.0,202,-3.415109157562256
4059,-3.523248741147382,2048,55.40257412362523,8314880,3180.767578125,0.0034200497902929783,-3.519828691357089,0.0,203,-3.4200496673583984
4079,-3.437595939848592,2048,63.59037449057992,8355840,3186.454345703125,0.0034325062297284603,-3.4341634336188633,0.0,204,-3.4325060844421387
4099,-3.756917583052419,2048,64.46602143734685,8396800,3192.47802734375,0.003447982482612133,-3.7534696005698067,0.0,205,-3.4479823112487793
4119,-3.7813501460277856,2048,59.171797405268606,8437760,3198.364501953125,0.003458862891420722,-3.777891283136365,0.0,206,-3.458862781524658
4139,-3.639832787160992,2048,62.33453913645961,8478720,3205.074951171875,0.003471796168014407,-3.6363609909929777,0.0,207,-3.4717960357666016
4159,-3.866586051032833,2048,68.9688771764051,8519680,3211.662353515625,0.0034847285132855177,-3.8631013225195474,0.0,208,-3.4847283363342285
4179,-3.5899534955896977,2048,57.525692251165694,8560640,3217.52880859375,0.0035015789326280355,-3.5864519166570696,0.0,209,-3.5015788078308105
4199,-3.5134886271060117,2048,64.86214437133344,8601600,3224.39501953125,0.0035095445346087217,-3.509979082571403,0.0,210,-3.5095443725585938
4219,-3.6495751789397146,2048,62.85463474501734,8642560,3230.84375,0.003520044032484293,-3.6460551349072303,0.0,211,-3.5200438499450684
4239,-3.340938064635639,2048,67.739216477793,8683520,3238.3642578125,0.0035278003197163343,-3.3374102643159227,0.0,212,-3.5278000831604004
4259,-3.7177060255635785,2048,62.208421666240255,8724480,3246.01708984375,0.0035271751694381237,-3.7141788503941404,0.0,213,-3.527174949645996
4279,-3.8474240009660114,2048,70.37917443538808,8765440,3252.772705078125,0.003531023161485791,-3.8438929778045257,0.0,214,-3.5310230255126953
4299,-3.8579853017739945,2048,70.6026683762436,8806400,3257.961181640625,0.0035437913611531258,-3.8544415104128413,0.0,215,-3.5437912940979004
4319,-3.6441117026032215,2048,62.19506430415872,8847360,3263.931640625,0.003559825010597706,-3.6405518775926238,0.0,216,-3.5598249435424805
4339,-3.398838673308775,2048,56.25509002293262,8888320,3269.9482421875,0.0035669351927936077,-3.3952717381159814,0.0,217,-3.5669350624084473
4359,-3.9099146029513365,2048,73.97965186788053,8929280,3277.052978515625,0.0035743762273341417,-3.9063402267240024,0.0,218,-3.574376106262207
4379,-3.464394578389001,2048,63.224706346011494,8970240,3283.060791015625,0.00358587340451777,-3.4608087049844833,0.0,219,-3.5858731269836426
4399,-3.9047682816751657,2048,75.74490895049152,9011200,3288.578369140625,0.003600281896069646,-3.901167999779096,0.0,220,-3.6002817153930664
4419,-3.8239501537910474,2048,74.62764106713765,9052160,3294.08056640625,0.0036176478024572134,-3.82033250598859,0.0,221,-3.617647647857666
4439,10.673271856718761,2048,5.776937937398316,9093120,3301.6572265625,0.0036012502387166023,10.676873106957478,0.0,222,-3.601250171661377
4459,7.502409086551072,2048,11.090973908947444,9134080,3366.908935546875,0.003403357695788145,7.50581244424686,0.0,223,-3.40335750579834
4479,2.6006985863422796,2048,22.6857367506125,9175040,3409.998046875,0.003292441600933671,2.6039910279432132,0.0,224,-3.2924413681030273
4499,1.2184050108450306,2048,21.2755111718879,9216000,3430.49853515625,0.003229758935049176,1.2216347697800798,0.0,225,-3.2297587394714355
4519,-0.2293528399759565,2048,24.526001099768862,9256960,3448.551513671875,0.0031902070622891188,-0.2261626329136674,0.0,226,-3.190207004547119
4539,-0.9678209780359004,2048,26.39231833366818,9297920,3466.5302734375,0.0031636483035981655,-0.9646573297323022,0.0,227,-3.1636481285095215
4559,-1.764548615809608,2048,27.222605282468045,9338880,3483.2236328125,0.0031446099746972322,-1.7614040058349107,0.0,228,-3.1446099281311035
4579,-1.9985907663697984,2048,28.693921094213067,9379840,3496.9580078125,0.0031306620221585035,-1.9954601043476399,0.0,229,-3.130661964416504
4599,-2.1340021063177845,2048,30.27719928937731,9420800,3509.622314453125,0.0031199881341308355,-2.1308821181836537,0.0,230,-3.119987964630127
4619,-2.136651323886988,2048,29.9530414960446,9461760,3521.000732421875,0.003111719386652112,-2.133539604500336,0.0,231,-3.1117191314697266
4639,-2.6504380539901446,2048,32.87290672583424,9502720,3531.003173828125,0.0031053717248141766,-2.6473326822653305,0.0,232,-3.1053714752197266
4659,-2.574953992806346,2048,33.12831878695771,9543680,3540.04638671875,0.003100861329585314,-2.5718531314767605,0.0,233,-3.100861072540283
4679,-2.775455081562697,2048,33.6865188758268,9584640,3548.338134765625,0.0030974913388490677,-2.772357590223848,0.0,234,-3.0974912643432617
4699,-2.6915387306103105,2048,33.89550514119188,9625600,3556.22509765625,0.003094991436228156,-2.6884437391740823,0.0,235,-3.0949912071228027
4719,-2.9595853068989144,2048,36.411213218210285,9666560,3563.990234375,0.0030930200591683388,-2.956492286839746,0.0,236,-3.093019962310791
4739,-2.948454497094833,2048,36.460435679954735,9707520,3571.31982421875,0.0030920282006263733,-2.945362468894207,0.0,237,-3.0920281410217285
4759,-2.88856605246729,2048,36.826907737755704,9748480,3578.01220703125,0.00309164822101593,-2.885474404246274,0.0,238,-3.0916481018066406
4779,-3.0821285595275745,2048,38.02151255707268,9789440,3584.511474609375,0.0030915976967662573,-3.079036961830808,0.0,239,-3.091597557067871
4799,-3.1050596107041466,2048,38.677224328889835,9830400,3590.6884765625,0.0030920999124646187,-3.101967510791682,0.0,240,-3.092099666595459
4819,-3.0936935865081776,2048,39.43665239617186,9871360,3596.230224609375,0.0030930424109101295,-3.0906005440972675,0.0,241,-3.0930423736572266
4839,-3.184363417568233,2048,40.18882690726686,9912320,3601.9375,0.0030942517332732677,-3.18126916583496,0.0,242,-3.0942516326904297
4859,-3.168656552695568,2048,40.53307892335418,9953280,3607.39453125,0.0030958587303757668,-3.165560693965192,0.0,243,-3.095858573913574
4879,-3.298583200861886,2048,39.96899208748364,9994240,3612.765380859375,0.003097616834565997,-3.29548558402732,0.0,244,-3.097616672515869
4899,-3.2680523444659983,2048,41.7742519748549,10035200,3617.8466796875,0.0030995551496744156,-3.264952789316324,0.0,245,-3.099555015563965
4919,-3.2924221733062664,2048,42.53544081681089,10076160,3622.784423828125,0.0031018792651593685,-3.289320294041107,0.0,246,-3.101879119873047
4939,-3.491137162510535,2048,42.194291626960215,10117120,3627.787353515625,0.0031042133923619986,-3.488032949118173,0.0,247,-3.104213237762451
4959,-3.3093512232548226,2048,42.4279788188812,10158080,3632.63525390625,0.0031069889664649963,-3.3062442342883576,0.0,248,-3.1069889068603516
4979,-3.312066517165745,2048,42.4290189823962,10199040,3637.49755859375,0.0031097494065761566,-3.308956767759169,0.0,249,-3.1097493171691895
4999,-3.2707813402069865,2048,43.70086748186533,10240000,3642.13232421875,0.0031125794630497694,-3.2676687607439368,0.0,250,-3.112579345703125
5019,-3.4220710770176113,2048,44.06305151316225,10280960,3646.577392578125,0.0031155769247561693,-3.418955500092855,0.0,251,-3.11557674407959
5039,-3.395572845364698,2048,44.689786215410244,10321920,3650.7958984375,0.0031188861466944218,-3.3924539592180034,0.0,252,-3.1188859939575195
5059,-3.4733198357421893,2048,44.20664848899803,10362880,3655.15087890625,0.0031223646365106106,-3.4701974711056787,0.0,253,-3.1223645210266113
5079,-3.451625599466324,2048,44.525494596006496,10403840,3660.118896484375,0.003125479444861412,-3.4485001200214627,0.0,254,-3.125479221343994
5099,-3.386053630702556,2048,45.335420594009136,10444800,3664.453125,0.0031289546750485897,-3.3829246760275073,0.0,255,-3.1289544105529785
5119,-3.463573904488386,2048,45.94227715085378,10485760,3668.66259765625,0.003132627112790942,-3.4604412773755953,0.0,256,-3.132627010345459
5139,-3.3944978902534766,2048,46.168460292642415,10526720,3672.870361328125,0.0031364199239760637,-3.3913614703295005,0.0,257,-3.1364197731018066
5159,-3.4899029908185,2048,47.313053830260046,10567680,3676.638427734375,0.0031405407935380936,-3.486762450024962,0.0,258,-3.140540599822998
5179,-3.3909445102472793,2048,47.51095733493258,10608640,3680.75,0.0031447613146156073,-3.3877997489326637,0.0,259,-3.144761085510254
5199,-3.5677323437576693,2048,47.12529380200747,10649600,3684.762451171875,0.0031489315442740917,-3.5645834122133953,0.0,260,-3.1489315032958984
5219,-3.3923394786810865,2048,47.69947662911616,10690560,3689.06005859375,0.0031531916465610266,-3.3891862870345255,0.0,261,-3.153191566467285
5239,-3.472550201298016,2048,48.244679995746765,10731520,3693.3583984375,0.0031575399916619062,-3.469392661306354,0.0,262,-3.1575398445129395
5259,-3.491580530165045,2048,48.47657208467426,10772480,3697.38720703125,0.0031618529465049505,-3.48841867721854,0.0,263,-3.1618528366088867
5279,-3.240864587759364,2048,49.50760683913738,10813440,3701.39892578125,0.003166508860886097,-3.237698078898478,0.0,264,-3.166508674621582
5299,-3.5133662526138947,2048,49.66297347832888,10854400,3705.3046875,0.003171108430251479,-3.510195144183643,0.0,265,-3.1711082458496094
5319,-3.6086591960755894,2048,49.14730899528444,10895360,3709.47314453125,0.0031758614350110292,-3.6054833346405784,0.0,266,-3.175861358642578
5339,-3.4977358023032554,2048,49.48042091907774,10936320,3713.375,0.0031807415653020144,-3.4945550607379534,0.0,267,-3.180741310119629
5359,-3.688109450405342,2048,50.983471474829024,10977280,3717.4443359375,0.003185495501384139,-3.684923954903958,0.0,268,-3.185495376586914
5379,-3.606608141066114,2048,51.48405497594128,11018240,3721.576904296875,0.003190544666722417,-3.6034175963993915,0.0,269,-3.190544605255127
5399,-3.4195985939809805,2048,50.71276019862519,11059200,3725.330078125,0.003195894882082939,-3.4164026990988976,0.0,270,-3.195894718170166
5419,-3.477429000457585,2048,51.32561704844133,11100160,3729.343994140625,0.003201084677129984,-3.474227915780455,0.0,271,-3.201084613800049
5439,-3.5465465569243024,2048,51.28180039960277,11141120,3733.4169921875,0.0032063480466604233,-3.543340208877642,0.0,272,-3.206347942352295
5459,-3.575445564913423,2048,51.13887875459121,11182080,3737.517822265625,0.003211650997400284,-3.5722339139160226,0.0,273,-3.211650848388672
5479,-3.598484174923188,2048,51.87986000797856,11223040,3741.556884765625,0.003216863377019763,-3.595267311546168,0.0,274,-3.2168631553649902
5499,-3.5636010419333397,2048,52.11208800136714,11264000,3746.4658203125,0.003221837105229497,-3.56037920482811,0.0,275,-3.221837043762207
5519,-3.48235520753971,2048,50.078430659436336,11304960,3752.6533203125,0.003225611289963126,-3.479129596249747,0.0,276,-3.2256112098693848
5539,-3.3390698553153477,2048,49.26606394194457,11345920,3759.0634765625,0.003229259280487895,-3.33584059603486,0.0,277,-3.2292590141296387
5559,-3.5381376075729722,2048,52.39404880654877,11386880,3764.153564453125,0.0032337079755961895,-3.534903899597376,0.0,278,-3.233707904815674
5579,-3.6359755498359583,2048,52.70699964033877,11427840,3768.466064453125,0.0032387615647166967,-3.6327367882712416,0.0,279,-3.2387614250183105
5599,-3.754457382006083,2048,54.973619105061175,11468800,3772.802490234375,0.003244345309212804,-3.7512130366968703,0.0,280,-3.244345188140869
5619,-3.474419638191001,2048,53.033695757173234,11509760,3776.5830078125,0.003250262001529336,-3.4711693761894717,0.0,281,-3.2502617835998535
5639,-3.6112901023876733,2048,54.14693970913385,11550720,3781.014404296875,0.003256032709032297,-3.608034069678641,0.0,282,-3.2560324668884277
5659,-3.700910539589731,2048,56.18576428579523,11591680,3784.66650390625,0.0032619000412523746,-3.6976486395484787,0.0,283,-3.261899948120117
5679,-3.630390122651918,2048,56.0500054590987,11632640,3788.728271484375,0.003268002299591899,-3.6271221203523263,0.0,284,-3.2680020332336426
5699,-3.5764635190540726,2048,54.68405293716484,11673600,3792.628662109375,0.003274016547948122,-3.5731895025061244,0.0,285,-3.2740163803100586
5719,-3.6491129916432445,2048,57.38381734256902,11714560,3796.83984375,0.0032801872584968805,-3.6458328043847477,0.0,286,-3.2801871299743652
5739,-3.5620455959367634,2048,57.3152860902389,11755520,3801.066162109375,0.0032867982517927885,-3.5587587976849706,0.0,287,-3.2867980003356934
5759,-3.5795796993556452,2048,55.21022128071107,11796480,3805.365234375,0.00329280155710876,-3.5762868977985365,0.0,288,-3.2928013801574707
5779,-3.476370686966682,2048,56.94687825626059,11837440,3809.93310546875,0.0032988162711262703,-3.4730718706955557,0.0,289,-3.298816204071045
5799,-3.7305461043089556,2048,55.79302822056379,11878400,3814.6435546875,0.003304792568087578,-3.727241311740868,0.0,290,-3.3047924041748047
5819,-3.6128200148507377,2048,58.80920207583285,11919360,3819.048828125,0.003310941392555833,-3.609509073458182,0.0,291,-3.310941219329834
5839,-3.666930234836998,2048,58.41712657870836,11960320,3823.781982421875,0.0033169265370815992,-3.6636133082999165,0.0,292,-3.3169264793395996
5859,-3.7458461413099213,2048,57.682837207817904,12001280,3828.38818359375,0.003322924254462123,-3.742523217055459,0.0,293,-3.3229241371154785
5879,-3.7420390447948018,2048,59.0782538960651,12042240,3833.16943359375,0.003328803228214383,-3.7387102415665874,0.0,294,-3.328803062438965
5899,-3.6161980599912127,2048,60.01674972653619,12083200,3837.81494140625,0.003335143206641078,-3.6128629167845716,0.0,295,-3.3351430892944336
5919,-3.68925851624517,2048,58.7539259326073,12124160,3841.9443359375,0.0033416973892599344,-3.68591681885591,0.0,296,-3.3416972160339355
5939,-3.6793708805295307,2048,53.76864916332465,12165120,3846.9697265625,0.0033479121048003435,-3.6760229684247303,0.0,297,-3.347911834716797
5959,-3.70965741402554,2048,60.18608053964735,12206080,3852.197265625,0.0033538308925926685,-3.7063035831329474,0.0,298,-3.3538308143615723
5979,-3.806757014845629,2048,59.81376327653727,12247040,3857.745849609375,0.003359669353812933,-3.803397345491816,0.0,299,-3.3596692085266113
5999,-3.780002152855944,2048,60.77926451423007,12288000,3862.35205078125,0.003365836339071393,-3.7766363165168726,0.0,300,-3.3658361434936523
6019,-3.7865979325225947,2048,62.65386242014195,12328960,3867.689453125,0.003372012870386243,-3.7832259196522084,0.0,301,-3.3720126152038574
6039,-3.667719070312004,2048,62.24030342960714,12369920,3872.947021484375,0.0033782327082008123,-3.6643408376038034,0.0,302,-3.378232479095459
6059,-3.6829186969802272,2048,62.50618388237781,12410880,3877.97412109375,0.0033846760634332895,-3.679534020916794,0.0,303,-3.384675979614258
6079,-3.8533162544272797,2048,62.273224277654364,12451840,3882.726318359375,0.003391086356714368,-3.8499251680705653,0.0,304,-3.3910861015319824
6099,-3.6323753702288046,2048,63.10410481318853,12492800,3887.510009765625,0.003397689899429679,-3.628977680329375,0.0,305,-3.3976898193359375
6119,-3.6830812885977418,2048,59.28392424290175,12533760,3892.91162109375,0.0034034436102956533,-3.679677844987446,0.0,306,-3.4034433364868164
6139,-3.761209194803577,2048,64.37380737629087,12574720,3898.21630859375,0.003409563796594739,-3.757799631006982,0.0,307,-3.4095635414123535
6159,-3.8343656184299455,2048,62.68591684047354,12615680,3903.00146484375,0.003416286548599601,-3.830949331881346,0.0,308,-3.4162864685058594
6179,-3.723365956563614,2048,61.84496914711669,12656640,3908.037109375,0.0034231573808938265,-3.71994279918272,0.0,309,-3.423157215118408
6199,-3.830946748869492,2048,63.605265150148355,12697600,3913.933349609375,0.0034291588235646486,-3.8275175900459275,0.0,310,-3.4291586875915527
6219,-3.753501913515776,2048,65.65712239918476,12738560,3918.783447265625,0.0034356610849499702,-3.750066252430826,0.0,311,-3.4356608390808105
6239,-3.8553837761129244,2048,66.18753650656475,12779520,3923.482666015625,0.003442442510277033,-3.8519413336026473,0.0,312,-3.4424424171447754
6259,-3.8397912849956555,2048,66.25483726389277,12820480,3928.07861328125,0.003449647221714258,-3.836341637773941,0.0,313,-3.4496469497680664
6279,-3.790084836105027,2048,66.50360587984031,12861440,3932.871826171875,0.003456822596490383,-3.786628013508537,0.0,314,-3.456822395324707
6299,-3.7742857441774293,2048,65.6897788442345,12902400,3938.588623046875,0.0034631730522960424,-3.7708225711251333,0.0,315,-3.4631729125976562
6319,-4.000457255849806,2048,69.62749624571708,12943360,3943.773681640625,0.0034697463270276785,-3.9969875095227785,0.0,316,-3.4697461128234863
6339,-3.7238289277484666,2048,58.52329980849438,12984320,3948.307861328125,0.003476523095741868,-3.7203524046527248,0.0,317,-3.476522922515869
6359,-3.7565189595448447,2048,66.49582374104492,13025280,3954.128173828125,0.003482050495222211,-3.7530369090496225,0.0,318,-3.4820504188537598
6379,-3.9045282647858377,2048,66.92880855622681,13066240,3960.802978515625,0.003487653797492385,-3.9010406109883453,0.0,319,-3.4876537322998047
6399,-3.9257289998299716,2048,69.5378135588014,13107200,3965.849853515625,0.0034945160150527954,-3.922234483814919,0.0,320,-3.494515895843506
6419,-3.9747201116508633,2048,69.33257999265524,13148160,3970.37158203125,0.003501339117065072,-3.971218772533798,0.0,321,-3.5013389587402344
6439,-3.6032630902650173,2048,60.59239646040975,13189120,3975.36279296875,0.003508390625938773,-3.5997546996390786,0.0,322,-3.508390426635742
6459,-3.9470737422926407,2048,68.83303096559888,13230080,3981.10400390625,0.003514311509206891,-3.943559430783434,0.0,323,-3.5143113136291504
6479,-3.7479820970371054,2048,62.1120930684729,13271040,3986.28955078125,0.0035205890890210867,-3.7444615079480843,0.0,324,-3.5205888748168945
6499,-4.071301924770859,2048,73.6769175274438,13312000,3991.995361328125,0.003526783548295498,-4.067775141222564,0.0,325,-3.5267834663391113
6519,-3.942387407901095,2048,71.05169179644722,13352960,3996.7236328125,0.0035342767369002104,-3.938853131164195,0.0,326,-3.5342764854431152
6539,-3.659042207657521,2048,57.66248573357529,13393920,4001.818359375,0.003542112885043025,-3.655500094772478,0.0,327,-3.5421128273010254
6559,-3.9959394155607355,2048,74.41445267220621,13434880,4007.7958984375,0.0035478940699249506,-3.9923915214908106,0.0,328,-3.54789400100708
6579,-4.006543766301427,2048,70.36611494163013,13475840,4013.28759765625,0.003552631475031376,-4.002991134826396,0.0,329,-3.552631378173828
6599,-3.87395236899885,2048,73.4461943380283,13516800,4018.284423828125,0.0035591537598520517,-3.870393215238998,0.0,330,-3.5591535568237305
6619,-3.8893106927175634,2048,76.15148045077598,13557760,4023.0498046875,0.0035661421716213226,-3.885744550545942,0.0,331,-3.5661420822143555
6639,-3.8677717347802436,2048,71.17480061496228,13598720,4028.45947265625,0.003573067719116807,-3.864198667061127,0.0,332,-3.5730676651000977
6659,-3.7549684365922644,2048,66.63352809878884,13639680,4035.822998046875,0.0035777809098362923,-3.751390655682428,0.0,333,-3.5777807235717773
6679,-3.7447525011352605,2048,71.18522346997199,13680640,4042.117919921875,0.0035828391555696726,-3.741169661979691,0.0,334,-3.582839012145996
6699,-4.018736126687013,2048,75.47652194828483,13721600,4047.917236328125,0.0035880592186003923,-4.015148067468413,0.0,335,-3.5880589485168457
6719,-3.9109212329410568,2048,74.12220765852527,13762560,4053.26611328125,0.0035950499586760998,-3.9073261829823807,0.0,336,-3.5950498580932617
6739,-4.010899630109266,2048,79.08394411613202,13803520,4057.855712890625,0.0036024954169988632,-4.0072971346922674,0.0,337,-3.6024951934814453
6759,-3.801484595269908,2048,69.83259558457857,13844480,4063.468017578125,0.0036098964046686888,-3.797874698865239,0.0,338,-3.609896183013916
6779,-3.9326309109554236,2048,79.12718699292597,13885440,4068.134033203125,0.003617247799411416,-3.929013663156012,0.0,339,-3.6172475814819336
6799,-4.002499861583141,2048,80.18158260800439,13926400,4072.231201171875,0.0036258732434362173,-3.998873988339705,0.0,340,-3.62587308883667
6819,-3.93588507660522,2048,80.2714380197194,13967360,4077.78271484375,0.0036333848256617785,-3.932251691779558,0.0,341,-3.6333847045898438
6839,-3.7634220583447653,2048,79.5613245622996,14008320,4082.796875,0.003640484996140003,-3.7597815733486253,0.0,342,-3.6404848098754883
6859,-3.647993545461918,2048,68.81631597134255,14049280,4089.080810546875,0.003645914839580655,-3.6443476306223372,0.0,343,-3.6459145545959473
6879,-3.906346995582968,2048,77.37383935088435,14090240,4095.021240234375,0.0036506950855255127,-3.9026963004974426,0.0,344,-3.6506948471069336
6899,-3.794119172795205,2048,66.90455921051168,14131200,4105.31689453125,0.003651075530797243,-3.790468097264408,0.0,345,-3.6510753631591797
6919,-3.8176143600181724,2048,75.17338677295501,14172160,4112.6875,0.0036528869532048702,-3.8139614730649676,0.0,346,-3.6528868675231934
6939,-3.707037545563333,2048,72.11664114340368,14213120,4118.90771484375,0.003657405963167548,-3.7033801396001653,0.0,347,-3.6574058532714844
6959,-4.000041309350504,2048,80.25895907620381,14254080,4124.02197265625,0.003663595300167799,-3.996377714050336,0.0,348,-3.663595199584961
6979,-3.9442821051628023,2048,84.91276295491903,14295040,4128.4404296875,0.003671754151582718,-3.9406103510112196,0.0,349,-3.6717538833618164
6999,-4.131314707985225,2048,85.33032702475782,14336000,4132.51953125,0.003681489732116461,-4.127633218253108,0.0,350,-3.6814894676208496
7019,-4.174493537608554,2048,86.2955565462446,14376960,4137.2841796875,0.003689342178404331,-4.17080419543015,0.0,351,-3.6893420219421387
7039,-4.068289342685233,2048,81.99135865694672,14417920,4141.64892578125,0.0036975566763430834,-4.06459178600889,0.0,352,-3.697556495666504
7059,-4.167340725356684,2048,88.66148230921682,14458880,4146.4189453125,0.0037054307758808136,-4.1636352945808035,0.0,353,-3.705430507659912
7079,-3.5390027993441144,2048,58.48576115928404,14499840,4150.89599609375,0.0037127716932445765,-3.53529002765087,0.0,354,-3.712771415710449
7099,-3.8962175757189943,2048,82.38985744656685,14540800,4156.95166015625,0.003717484651133418,-3.892500091067861,0.0,355,-3.717484474182129
7119,-4.152378891477049,2048,86.94265024174247,14581760,4161.71533203125,0.0037247873842716217,-4.148654104092778,0.0,356,-3.7247872352600098
7139,-3.9957664880772814,2048,86.94945363032308,14622720,4166.1611328125,0.003733872203156352,-3.992032615874125,0.0,357,-3.7338719367980957
7159,-3.9254224789718,2048,83.8347260627412,14663680,4170.8818359375,0.0037420475855469704,-3.921680431386253,0.0,358,-3.7420473098754883
7179,-4.0025240174644425,2048,88.10596298652864,14704640,4175.3486328125,0.0037503906060010195,-3.9987736268584415,0.0,359,-3.7503905296325684
7199,-4.104320043116882,2048,83.97167294767064,14745600,4181.39990234375,0.003753865836188197,-4.100566177280694,0.0,360,-3.7538657188415527
7219,-4.136464354301516,2048,92.97613950623547,14786560,4187.1708984375,0.0037589389830827713,-4.1327054153184335,0.0,361,-3.758938789367676
7239,-4.069738130470187,2048,86.78441145907414,14827520,4192.12109375,0.0037664242554455996,-4.065971706214741,0.0,362,-3.7664241790771484
7259,-4.139761049725817,2048,89.65510873619863,14868480,4196.32958984375,0.003774596843868494,-4.135986452881949,0.0,363,-3.774596691131592
7279,-3.920292196985054,2048,81.27397889660091,14909440,4201.30126953125,0.003783559426665306,-3.9165086375583886,0.0,364,-3.7835593223571777
7299,-4.133101894455839,2048,89.18683840778183,14950400,4207.1279296875,0.003789501963183284,-4.129312392492656,0.0,365,-3.789501667022705
7319,-4.082888138341876,2048,91.05260731353518,14991360,4211.783203125,0.0037966291420161724,-4.07909150919986,0.0,366,-3.796628952026367
7339,-4.065689175380191,2048,83.83019145359748,15032320,4216.947265625,0.0038033430464565754,-4.061885832333735,0.0,367,-3.803342819213867
7359,-3.812987166269116,2048,86.66091822971883,15073280,4222.18798828125,0.0038078161887824535,-3.8091793500803335,0.0,368,-3.8078160285949707
7379,-4.146745856398932,2048,98.08266239211355,15114240,4227.54833984375,0.0038159501273185015,-4.142929906271614,0.0,369,-3.8159499168395996
7399,-4.093045706100195,2048,93.47386366416217,15155200,4231.88818359375,0.003825095947831869,-4.089220610152363,0.0,370,-3.8250956535339355
7419,-4.028086028298621,2048,93.882873177057,15196160,4237.00732421875,0.0038306466303765774,-4.024255381668245,0.0,371,-3.830646514892578
7439,-3.782282512006292,2048,90.69531587682656,15237120,4243.1328125,0.003836723044514656,-3.7784457889617773,0.0,372,-3.8367228507995605
7459,-4.021673453353683,2048,90.11567805872063,15278080,4248.98876953125,0.003841191530227661,-4.017832261823456,0.0,373,-3.841191291809082
7479,-4.2155458104711085,2048,100.27409292366896,15319040,4253.9677734375,0.0038485547993332148,-4.211697255671775,0.0,374,-3.8485546112060547
7499,-3.931786221308485,2048,92.33324391352807,15360000,4258.724609375,0.0038560673128813505,-3.9279301539956037,0.0,375,-3.856067180633545
7519,-4.182779979320466,2048,97.88977811021083,15400960,4264.27490234375,0.003860131371766329,-4.178919847948699,0.0,376,-3.86013126373291
7539,-4.081263716751668,2048,98.96196496980201,15441920,4270.0185546875,0.003864487400278449,-4.077399229351389,0.0,377,-3.8644871711730957
7559,-3.899044041212038,2048,80.85340255620619,15482880,4275.03271484375,0.003872001776471734,-3.8951720394355664,0.0,378,-3.8720016479492188
7579,-3.694529388143285,2048,77.68484255881314,15523840,4280.298828125,0.0038767496589571238,-3.6906526384843277,0.0,379,-3.8767495155334473
7599,-3.9712189197911196,2048,103.32735845883738,15564800,4285.03271484375,0.003882942022755742,-3.967335977768364,0.0,380,-3.882941722869873
7619,-4.179233703735671,2048,100.82325802146937,15605760,4290.5791015625,0.0038870731368660927,-4.1753466305988045,0.0,381,-3.887073040008545
7639,-3.9758208303417226,2048,101.9456134275937,15646720,4295.76513671875,0.003892775159329176,-3.9719280551823934,0.0,382,-3.892775058746338
7659,-4.113541053320663,2048,102.36325318156389,15687680,4300.455078125,0.0039007957093417645,-4.109640257611321,0.0,383,-3.9007954597473145
7679,-4.066723075236167,2048,94.94636538129691,15728640,4306.30126953125,0.003902784548699856,-4.062820290687467,0.0,384,-3.9027843475341797
7699,-4.207996643478653,2048,103.48978602918984,15769600,4311.60888671875,0.0039056031964719296,-4.204091040282181,0.0,385,-3.9056029319763184
7719,-4.130555007613078,2048,103.34548478159458,15810560,4316.11865234375,0.003914205823093653,-4.126640801789985,0.0,386,-3.914205551147461
7739,-4.184526674766632,2048,102.28047529001705,15851520,4320.64453125,0.003923800308257341,-4.1806028744583745,0.0,387,-3.923799991607666
7759,-4.09290719700072,2048,100.84863693540912,15892480,4326.33447265625,0.003929263446480036,-4.08897793355424,0.0,388,-3.929263114929199
7779,-4.142989053621132,2048,96.449479940473,15933440,4332.578125,0.00393584743142128,-4.13905320618971,0.0,389,-3.935847282409668
7799,-4.054248161907702,2048,101.50433281107655,15974400,4338.626953125,0.003940260503441095,-4.050307901404261,0.0,390,-3.940260410308838
7819,-4.231687385194141,2048,107.98808155229229,16015360,4344.08740234375,0.0039438181556761265,-4.227743567038464,0.0,391,-3.9438180923461914
7839,-4.1445367039682175,2048,92.54995695849274,16056320,4349.08251953125,0.003949600737541914,-4.140587103230676,0.0,392,-3.9496006965637207
7859,-4.125679398360251,2048,112.94795154309591,16097280,4354.0048828125,0.00395825132727623,-4.121721147032975,0.0,393,-3.9582509994506836
7879,-4.0588027691855135,2048,105.05185582184282,16138240,4358.32421875,0.003965071402490139,-4.054837697783023,0.0,394,-3.965071201324463
7899,-3.8333743483484106,2048,92.7937055617109,16179200,4365.2978515625,0.0039641582407057285,-3.829410190107705,0.0,395,-3.964158058166504
